County,Community,DataProvider,Site,Latitude,Longitude,Elevation,Instrument,MonitorId,ParameterId,Parameter,MeasurementStartTime,MeasuredValue,AdjustedValue,Units,AdjustmentDesc,DataProviderFlag,LowerLimitCheck,UpperLimitCheck,RepeatingValueCheck,SpikeCheck,PreliminaryQCResult,VerifiedByProvider,LastUpdateDate
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/19/2019 21:00:00,594.0166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/19/2019 22:00:00,672,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/19/2019 23:00:00,763.2833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 00:00:00,809.5666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 01:00:00,814.2333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 02:00:00,707.3499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 03:00:00,535.4333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 04:00:00,627.9833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 05:00:00,708.8166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 06:00:00,757.5666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 07:00:00,811.7,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 08:00:00,770.7166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 09:00:00,775.1833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 10:00:00,756.7999,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 11:00:00,769.8833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 12:00:00,752.4333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 13:00:00,641.75,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 14:00:00,598.9166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 15:00:00,600.4833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 16:00:00,737.9333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 17:00:00,811.3833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 18:00:00,835,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 19:00:00,733.2999,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 20:00:00,704.2166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 21:00:00,727.4833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 22:00:00,786.45,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/20/2019 23:00:00,1008.3833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 00:00:00,1276.55,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 01:00:00,977.95,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 02:00:00,907.7166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 03:00:00,759.3166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 04:00:00,850.1166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 05:00:00,917.2,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 06:00:00,977.7833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 07:00:00,1020.8333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 08:00:00,871.2,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 09:00:00,804.8499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 10:00:00,849.2333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 11:00:00,221.05,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 12:00:00,174.1499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 13:00:00,109.4166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 14:00:00,98.25,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 15:00:00,75.8833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 16:00:00,508.1666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 17:00:00,1079.3499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 18:00:00,1191.0333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 19:00:00,906.4333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 20:00:00,982.9666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 21:00:00,1356.8666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 22:00:00,1496.2833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/21/2019 23:00:00,1168.7332,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 00:00:00,1442.4832,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 01:00:00,1608.1999,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 02:00:00,1535.4,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 03:00:00,1395.0333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 04:00:00,1196.5167,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 05:00:00,1135.2332,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 06:00:00,766.5666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 07:00:00,658.5499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 08:00:00,333.6499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 09:00:00,164.8833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 10:00:00,157.7333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 11:00:00,191.1,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 12:00:00,152.5166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 13:00:00,192.2333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 14:00:00,319.5499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 15:00:00,246.8166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 16:00:00,286.2833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 17:00:00,289.9166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 18:00:00,512.3166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 19:00:00,409.4166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 20:00:00,466.0333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 21:00:00,573.8499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 22:00:00,798.5333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/22/2019 23:00:00,877.8833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 00:00:00,865.6333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 01:00:00,945.8166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 02:00:00,1163.3499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 03:00:00,1174.8333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 04:00:00,1032.55,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 05:00:00,1183.0999,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 06:00:00,1603.0833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 07:00:00,1357.4166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 08:00:00,1063.1833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 09:00:00,823.0666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 10:00:00,523.6583,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 11:00:00,577.3721,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 12:00:00,516.9166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 13:00:00,424.6833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 14:00:00,654.6166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 15:00:00,762.7333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 16:00:00,685.9333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 17:00:00,529.7,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 18:00:00,585.2333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 19:00:00,538.5,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/23/2019 20:00:00,669.0999,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
